Date,State,Latitude,Longitude,CLOUD_AMT,AOD_55,PW,QV2M,T2M,RH2M,WS50M,PS,TOA_SW_DWN,ALLSKY_SFC_SW_DWN,year,month,day,solar_energy_estimate,day_of_week,is_weekend,solar_lag_1,solar_lag_7,solar_roll_mean_7
2015-05-10,Andaman and Nicobar Islands,11.6234,92.7265,78.31,0.16,5.21,18.74,30.22,69.81,0.85,100.71,10.5113,6.5566,2015,5,10,1.3113200000000005,6,1,6.8873,5.9141,6.627542857142857
2015-05-11,Andaman and Nicobar Islands,11.6234,92.7265,83.96,0.25,5.46,19.42,30.47,71.31,1.46,100.78,10.5074,5.9357,2015,5,11,1.18714,0,0,6.5566,6.4913,6.548171428571428
2015-05-12,Andaman and Nicobar Islands,11.6234,92.7265,98.96,0.41,5.89,19.93,30.12,74.63,2.2,100.82,10.5038,3.546,2015,5,12,0.7092,1,0,5.9357,6.5995,6.111957142857142
2015-05-13,Andaman and Nicobar Islands,11.6234,92.7265,90.99,0.25,5.9,20.38,29.85,77.51,3.22,100.83,10.5,5.7259,2015,5,13,1.14518,2,0,3.546,6.6149,5.984957142857143
2015-05-14,Andaman and Nicobar Islands,11.6234,92.7265,97.23,0.19,5.84,20.7,29.67,79.6,4.09,100.91,10.4974,4.2394,2015,5,14,0.84788,3,0,5.7259,6.8448,5.612757142857142
2015-05-15,Andaman and Nicobar Islands,11.6234,92.7265,96.46,0.17,5.91,20.25,29.63,78.08,3.28,100.94,10.494,3.2527,2015,5,15,0.65054,4,0,4.2394,6.3984,5.163371428571429
2015-05-16,Andaman and Nicobar Islands,11.6234,92.7265,96.64,0.21,5.92,20.45,29.16,80.97,4.97,100.88,10.4902,3.1147,2015,5,16,0.62294,5,1,3.2527,6.8873,4.624428571428572
2015-05-17,Andaman and Nicobar Islands,11.6234,92.7265,98.9,0.26,6.01,19.99,29.14,79.27,6.91,100.87,10.4854,4.0634,2015,5,17,0.81268,6,1,3.1147,6.5566,4.268257142857143
2015-05-18,Andaman and Nicobar Islands,11.6234,92.7265,95.47,0.25,5.45,20.26,29.87,77.03,5.68,100.85,10.4806,4.3526,2015,5,18,0.87052,0,0,4.0634,5.9357,4.0421000000000005
2015-05-19,Andaman and Nicobar Islands,11.6234,92.7265,99.27,0.28,5.99,20.93,29.48,81.4,7.47,100.91,10.476,4.3723,2015,5,19,0.87446,1,0,4.3526,3.546,4.160142857142857
2015-05-20,Andaman and Nicobar Islands,11.6234,92.7265,99.07,0.23,6.2,20.4,29.32,80.1,10.1,100.92,10.4714,1.8763,2015,5,20,0.37526,2,0,4.3723,5.7259,3.6102
2015-05-21,Andaman and Nicobar Islands,11.6234,92.7265,99.1,0.45,5.87,20.97,29.69,80.48,11.34,100.84,10.4657,0.8779,2015,5,21,0.17558,3,0,1.8763,4.2394,3.129985714285714
2015-05-22,Andaman and Nicobar Islands,11.6234,92.7265,98.94,0.59,6.0,20.66,29.13,81.9,8.47,100.85,10.4597,2.8248,2015,5,22,0.56496,4,0,0.8779,3.2527,3.068857142857143
2015-05-23,Andaman and Nicobar Islands,11.6234,92.7265,91.46,0.68,5.56,20.78,29.4,81.06,9.04,100.79,10.4539,5.4211,2015,5,23,1.08422,5,1,2.8248,3.1147,3.398342857142857
2015-05-24,Andaman and Nicobar Islands,11.6234,92.7265,97.7,0.57,5.33,19.85,29.16,78.59,7.14,100.81,10.4484,2.4418,2015,5,24,0.48836,6,1,5.4211,4.0634,3.1666857142857148
2015-05-25,Andaman and Nicobar Islands,11.6234,92.7265,93.92,0.62,5.28,19.43,29.36,76.02,7.14,100.81,10.4438,5.081,2015,5,25,1.0162000000000002,0,0,2.4418,4.3526,3.270742857142857
2015-05-26,Andaman and Nicobar Islands,11.6234,92.7265,96.87,0.56,5.42,19.99,29.33,78.39,7.16,100.85,10.4393,6.0098,2015,5,26,1.20196,1,0,5.081,4.3723,3.504671428571428
2015-05-27,Andaman and Nicobar Islands,11.6234,92.7265,98.44,0.5,5.56,19.6,28.83,79.11,7.69,100.85,10.4345,4.7962,2015,5,27,0.95924,2,0,6.0098,1.8763,3.9218
2015-05-28,Andaman and Nicobar Islands,11.6234,92.7265,98.82,0.45,5.72,19.77,28.87,79.52,6.64,100.75,10.4297,4.2209,2015,5,28,0.8441800000000002,3,0,4.7962,0.8779,4.3993714285714285
2015-05-29,Andaman and Nicobar Islands,11.6234,92.7265,93.08,0.48,5.81,20.37,28.55,83.52,4.72,100.83,10.4242,1.2979,2015,5,29,0.25958,4,0,4.2209,2.8248,4.181242857142857
2015-05-30,Andaman and Nicobar Islands,11.6234,92.7265,78.27,0.39,5.78,19.84,28.35,82.41,6.59,100.9,10.4186,4.8943,2015,5,30,0.97886,5,1,1.2979,5.4211,4.105985714285715
2015-05-31,Andaman and Nicobar Islands,11.6234,92.7265,68.01,0.23,5.67,19.87,28.77,80.43,6.67,100.81,10.4138,6.534,2015,5,31,1.3068,6,1,4.8943,2.4418,4.690585714285715
2015-06-01,Andaman and Nicobar Islands,11.6234,92.7265,54.53,0.23,5.67,20.85,28.94,83.45,7.13,100.74,10.4095,6.6062,2015,6,1,1.3212400000000002,0,0,6.534,5.081,4.9084714285714295
2015-06-02,Andaman and Nicobar Islands,11.6234,92.7265,93.89,0.19,5.72,20.15,28.57,82.53,4.45,100.82,10.4059,5.868,2015,6,2,1.1736000000000002,1,0,6.6062,6.0098,4.888214285714286
2015-06-03,Andaman and Nicobar Islands,11.6234,92.7265,97.9,0.22,5.8,19.61,28.34,81.44,2.44,100.81,10.4026,5.6141,2015,6,3,1.12282,2,0,5.868,4.7962,5.005057142857143
2015-06-04,Andaman and Nicobar Islands,11.6234,92.7265,85.06,0.17,5.71,20.04,28.43,82.72,3.73,100.77,10.3987,3.9682,2015,6,4,0.79364,3,0,5.6141,4.2209,4.968957142857143
2015-06-05,Andaman and Nicobar Islands,11.6234,92.7265,28.17,0.11,5.38,19.0,28.42,78.55,2.02,100.79,10.3942,6.9528,2015,6,5,1.39056,4,0,3.9682,1.2979,5.776800000000001
2015-06-06,Andaman and Nicobar Islands,11.6234,92.7265,83.48,0.13,4.96,19.56,28.84,78.83,2.93,100.76,10.3901,6.5942,2015,6,6,1.31884,5,1,6.9528,4.8943,6.019642857142857
2015-06-07,Andaman and Nicobar Islands,11.6234,92.7265,92.21,0.18,4.69,19.52,29.14,77.36,3.67,100.77,10.385,6.4032,2015,6,7,1.28064,6,1,6.5942,6.534,6.0009571428571435
2015-06-08,Andaman and Nicobar Islands,11.6234,92.7265,95.48,0.26,5.13,19.55,29.48,75.98,3.59,100.8,10.3812,6.3739,2015,6,8,1.27478,0,0,6.4032,6.6062,5.967771428571429
2015-06-09,Andaman and Nicobar Islands,11.6234,92.7265,97.58,0.34,5.58,19.96,28.79,80.68,5.17,100.83,10.3781,5.5368,2015,6,9,1.10736,1,0,6.3739,5.868,5.920457142857143
2015-06-10,Andaman and Nicobar Islands,11.6234,92.7265,78.55,0.19,5.5,19.63,28.77,79.44,4.63,100.77,10.375,6.0175,2015,6,10,1.2035,2,0,5.5368,5.6141,5.978085714285713
2015-06-11,Andaman and Nicobar Islands,11.6234,92.7265,90.58,0.16,5.63,19.37,28.37,80.31,3.64,100.78,10.3728,5.1067,2015,6,11,1.02134,3,0,6.0175,3.9682,6.140728571428572
2015-06-12,Andaman and Nicobar Islands,11.6234,92.7265,74.08,0.19,5.59,20.15,28.52,82.75,5.18,100.79,10.3697,6.4022,2015,6,12,1.28044,4,0,5.1067,6.9528,6.0620714285714286
2015-06-13,Andaman and Nicobar Islands,11.6234,92.7265,98.57,0.24,5.49,20.01,28.75,81.04,5.57,100.76,10.3666,5.5822,2015,6,13,1.11644,5,1,6.4022,6.5942,5.9174999999999995
2015-06-14,Andaman and Nicobar Islands,11.6234,92.7265,98.38,0.34,5.71,19.67,28.78,79.52,5.99,100.71,10.3625,4.7328,2015,6,14,0.94656,6,1,5.5822,6.4032,5.678871428571428
2015-06-15,Andaman and Nicobar Islands,11.6234,92.7265,99.08,0.34,5.88,19.51,28.49,80.18,7.13,100.69,10.3586,3.0355,2015,6,15,0.6071,0,0,4.7328,6.3739,5.201957142857142
2015-06-16,Andaman and Nicobar Islands,11.6234,92.7265,99.07,0.42,5.96,19.3,28.06,81.28,9.03,100.65,10.3548,3.0271,2015,6,16,0.6054200000000001,1,0,3.0355,5.5368,4.843428571428572
2015-06-17,Andaman and Nicobar Islands,11.6234,92.7265,98.55,0.38,6.07,19.87,28.56,81.17,10.68,100.5,10.351,4.3248,2015,6,17,0.86496,2,0,3.0271,6.0175,4.601614285714286
2015-06-18,Andaman and Nicobar Islands,11.6234,92.7265,94.84,0.49,5.73,20.62,29.21,81.09,10.17,100.51,10.3464,5.3177,2015,6,18,1.0635400000000002,3,0,4.3248,5.1067,4.6317571428571425
2015-06-19,Andaman and Nicobar Islands,11.6234,92.7265,97.55,0.49,5.85,20.22,28.79,81.6,11.77,100.66,10.3423,2.3688,2015,6,19,0.4737599999999999,4,0,5.3177,6.4022,4.055557142857142
2015-06-20,Andaman and Nicobar Islands,11.6234,92.7265,98.96,0.64,5.85,19.81,29.11,78.58,11.24,100.73,10.339,2.5733,2015,6,20,0.51466,5,1,2.3688,5.5822,3.6257142857142854
2015-06-21,Andaman and Nicobar Islands,11.6234,92.7265,93.44,0.64,5.41,21.26,28.96,84.99,10.41,100.75,10.3373,5.0242,2015,6,21,1.0048400000000002,6,1,2.5733,4.7328,3.6673428571428572
2015-06-22,Andaman and Nicobar Islands,11.6234,92.7265,97.39,0.52,5.18,21.28,28.93,85.24,10.26,100.78,10.3368,4.6452,2015,6,22,0.92904,0,0,5.0242,3.0355,3.8973
2015-06-23,Andaman and Nicobar Islands,11.6234,92.7265,98.22,0.56,5.52,21.43,28.74,86.84,10.43,100.78,10.3363,2.8109,2015,6,23,0.56218,1,0,4.6452,3.0271,3.866414285714286
2015-06-24,Andaman and Nicobar Islands,11.6234,92.7265,96.62,0.44,5.56,21.24,28.74,86.11,11.48,100.83,10.3373,4.6644,2015,6,24,0.93288,2,0,2.8109,4.3248,3.9149285714285718
2015-06-25,Andaman and Nicobar Islands,11.6234,92.7265,98.11,0.33,5.62,20.91,28.66,85.11,12.53,100.78,10.3385,3.5854,2015,6,25,0.71708,3,0,4.6644,5.3177,3.6674571428571427
2015-06-26,Andaman and Nicobar Islands,11.6234,92.7265,96.03,0.4,5.81,19.67,28.23,82.13,11.93,100.78,10.3392,3.9869,2015,6,26,0.79738,4,0,3.5854,2.3688,3.8986142857142854
2015-06-27,Andaman and Nicobar Islands,11.6234,92.7265,96.73,0.53,6.03,19.06,28.19,79.88,11.6,100.86,10.3399,1.3111,2015,6,27,0.26222,5,1,3.9869,2.5733,3.7182999999999997
2015-06-28,Andaman and Nicobar Islands,11.6234,92.7265,96.93,0.34,5.99,20.33,28.31,84.74,9.07,101.07,10.3406,0.9518,2015,6,28,0.19036,6,1,1.3111,5.0242,3.1365285714285713
2015-06-29,Andaman and Nicobar Islands,11.6234,92.7265,98.08,0.47,5.79,19.46,28.06,82.45,8.04,101.18,10.3416,2.9827,2015,6,29,0.59654,0,0,0.9518,4.6452,2.899028571428571
2015-06-30,Andaman and Nicobar Islands,11.6234,92.7265,97.27,0.45,5.78,19.33,28.08,81.77,7.15,101.12,10.3428,2.6306,2015,6,30,0.52612,1,0,2.9827,2.8109,2.8732714285714285
2015-07-01,Andaman and Nicobar Islands,11.6234,92.7265,94.03,0.34,5.59,19.77,28.97,79.32,8.91,101.0,10.343,3.0598,2015,7,1,0.6119600000000001,2,0,2.6306,4.6644,2.644042857142857
2015-07-02,Andaman and Nicobar Islands,11.6234,92.7265,90.41,0.31,5.63,20.51,28.9,82.47,8.68,100.99,10.3435,3.7824,2015,7,2,0.75648,3,0,3.0598,3.5854,2.672185714285714
2015-07-03,Andaman and Nicobar Islands,11.6234,92.7265,57.46,0.36,5.24,20.49,29.08,81.55,10.64,100.93,10.3442,6.2791,2015,7,3,1.25582,4,0,3.7824,3.9869,2.9996428571428573
2015-07-04,Andaman and Nicobar Islands,11.6234,92.7265,56.31,0.45,5.29,21.32,29.07,84.74,11.11,100.76,10.3452,6.3619,2015,7,4,1.27238,5,1,6.2791,1.3111,3.7211857142857143
2015-07-05,Andaman and Nicobar Islands,11.6234,92.7265,99.19,0.63,5.65,21.48,28.68,87.14,11.67,100.61,10.3459,4.7167,2015,7,5,0.94334,6,1,6.3619,0.9518,4.259028571428571
2015-07-06,Andaman and Nicobar Islands,11.6234,92.7265,98.5,0.67,5.4,21.55,28.63,87.59,11.4,100.51,10.3457,5.1394,2015,7,6,1.02788,0,0,4.7167,2.9827,4.567128571428571
2015-07-07,Andaman and Nicobar Islands,11.6234,92.7265,89.15,0.69,5.11,21.62,28.48,88.55,11.81,100.44,10.3474,5.491,2015,7,7,1.0982,1,0,5.1394,2.6306,4.975757142857143
2015-07-08,Andaman and Nicobar Islands,11.6234,92.7265,84.57,0.52,4.58,20.96,28.95,83.82,10.95,100.66,10.349,5.7367,2015,7,8,1.14734,2,0,5.491,3.0598,5.358171428571429
2015-07-09,Andaman and Nicobar Islands,11.6234,92.7265,80.13,0.5,4.59,19.88,28.94,79.66,10.63,100.72,10.3512,6.3017,2015,7,9,1.2603400000000002,3,0,5.7367,3.7824,5.718071428571428
2015-07-10,Andaman and Nicobar Islands,11.6234,92.7265,92.1,0.7,5.68,20.58,28.69,83.49,10.5,100.62,10.3526,4.8934,2015,7,10,0.97868,4,0,6.3017,6.2791,5.5201142857142855
2015-07-11,Andaman and Nicobar Islands,11.6234,92.7265,98.53,0.71,5.95,20.96,28.55,85.81,8.84,100.7,10.355,4.109,2015,7,11,0.8218000000000001,5,1,4.8934,6.3619,5.198271428571429
2015-07-12,Andaman and Nicobar Islands,11.6234,92.7265,70.48,0.49,5.64,20.9,28.53,85.51,8.13,100.58,10.357,6.2282,2015,7,12,1.24564,6,1,4.109,4.7167,5.4142
2015-07-13,Andaman and Nicobar Islands,11.6234,92.7265,87.16,0.43,5.97,20.7,28.54,84.58,8.47,100.46,10.3596,5.1619,2015,7,13,1.03238,0,0,6.2282,5.1394,5.417414285714286
2015-07-14,Andaman and Nicobar Islands,11.6234,92.7265,99.37,0.6,5.88,19.63,28.19,81.9,10.23,100.45,10.362,2.0652,2015,7,14,0.41304,1,0,5.1619,5.491,4.928014285714285
2015-07-15,Andaman and Nicobar Islands,11.6234,92.7265,98.85,0.52,5.98,19.98,28.34,82.62,11.38,100.44,10.3639,1.9142,2015,7,15,0.38284,2,0,2.0652,5.7367,4.381942857142858
2015-07-16,Andaman and Nicobar Islands,11.6234,92.7265,98.82,0.52,5.86,20.27,28.61,82.52,13.23,100.44,10.3658,3.5479,2015,7,16,0.70958,3,0,1.9142,6.3017,3.988542857142857
2015-07-17,Andaman and Nicobar Islands,11.6234,92.7265,98.43,0.4,5.72,19.91,28.6,81.2,12.45,100.55,10.3682,5.279,2015,7,17,1.0558,4,0,3.5479,4.8934,4.043628571428571
2015-07-18,Andaman and Nicobar Islands,11.6234,92.7265,97.96,0.44,5.66,20.24,28.45,83.26,10.63,100.59,10.3704,5.6726,2015,7,18,1.13452,5,1,5.279,4.109,4.267
2015-07-19,Andaman and Nicobar Islands,11.6234,92.7265,98.43,0.46,5.83,20.16,28.26,83.82,9.63,100.57,10.3721,5.5548,2015,7,19,1.1109600000000002,6,1,5.6726,6.2282,4.1708
2015-07-20,Andaman and Nicobar Islands,11.6234,92.7265,98.58,0.4,6.02,19.43,27.99,82.19,10.21,100.62,10.374,2.9441,2015,7,20,0.58882,0,0,5.5548,5.1619,3.853971428571428
2015-07-21,Andaman and Nicobar Islands,11.6234,92.7265,99.15,0.49,5.91,19.35,28.35,80.25,10.11,100.76,10.3766,3.2813,2015,7,21,0.6562600000000001,1,0,2.9441,2.0652,4.0277
2015-07-22,Andaman and Nicobar Islands,11.6234,92.7265,97.71,0.33,6.03,19.4,28.03,82.16,10.55,100.97,10.3795,3.8568,2015,7,22,0.77136,2,0,3.2813,1.9142,4.305214285714285
2015-07-23,Andaman and Nicobar Islands,11.6234,92.7265,94.82,0.28,5.73,19.52,28.06,82.56,6.72,101.07,10.3822,4.7429,2015,7,23,0.94858,3,0,3.8568,3.5479,4.475928571428571
2015-07-24,Andaman and Nicobar Islands,11.6234,92.7265,98.63,0.25,5.33,19.61,28.17,82.44,4.84,101.1,10.385,4.7515,2015,7,24,0.9503,4,0,4.7429,5.279,4.400571428571429
2015-07-25,Andaman and Nicobar Islands,11.6234,92.7265,89.2,0.26,5.26,19.8,28.31,82.46,7.35,100.96,10.3879,5.681,2015,7,25,1.1362,5,1,4.7515,5.6726,4.401771428571428
2015-07-26,Andaman and Nicobar Islands,11.6234,92.7265,93.12,0.32,5.31,20.17,28.67,82.26,10.63,100.95,10.3901,5.3789,2015,7,26,1.07578,6,1,5.681,5.5548,4.376642857142857
2015-07-27,Andaman and Nicobar Islands,11.6234,92.7265,93.26,0.33,5.17,20.28,28.97,81.28,9.54,100.97,10.3932,5.7619,2015,7,27,1.15238,0,0,5.3789,2.9441,4.779185714285714
2015-07-28,Andaman and Nicobar Islands,11.6234,92.7265,80.68,0.34,5.37,20.55,28.74,83.42,8.99,100.99,10.397,6.4106,2015,7,28,1.28212,1,0,5.7619,3.2813,5.226228571428571
2015-07-29,Andaman and Nicobar Islands,11.6234,92.7265,89.83,0.27,5.55,19.51,28.75,79.17,10.15,100.93,10.4006,5.7398,2015,7,29,1.14796,2,0,6.4106,3.8568,5.495228571428571
2015-07-30,Andaman and Nicobar Islands,11.6234,92.7265,98.77,0.27,5.46,19.05,28.59,78.05,10.88,100.91,10.4038,5.724,2015,7,30,1.1448,3,0,5.7398,4.7429,5.6353857142857136
2015-07-31,Andaman and Nicobar Islands,11.6234,92.7265,97.06,0.41,5.3,19.36,28.78,78.41,8.85,100.89,10.4064,5.7439,2015,7,31,1.14878,4,0,5.724,4.7515,5.777157142857143
2015-08-01,Andaman and Nicobar Islands,11.6234,92.7265,97.2,0.69,5.04,19.37,28.9,77.96,8.29,100.93,10.4083,4.4635,2015,8,1,0.8927,5,1,5.7439,5.681,5.603228571428572
2015-08-02,Andaman and Nicobar Islands,11.6234,92.7265,73.64,0.48,5.11,19.82,28.77,80.34,8.53,100.94,10.4102,6.145,2015,8,2,1.229,6,1,4.4635,5.3789,5.712671428571428
2015-08-03,Andaman and Nicobar Islands,11.6234,92.7265,97.99,0.41,5.39,19.99,28.78,80.96,10.38,100.89,10.4124,4.8727,2015,8,3,0.97454,0,0,6.145,5.7619,5.585642857142857
2015-08-04,Andaman and Nicobar Islands,11.6234,92.7265,98.8,0.48,5.87,19.44,28.32,80.85,11.84,100.9,10.4136,1.6574,2015,8,4,0.33148,1,0,4.8727,6.4106,4.906614285714285
2015-08-05,Andaman and Nicobar Islands,11.6234,92.7265,98.96,0.76,5.96,19.59,28.15,82.21,12.21,100.79,10.4138,1.5991,2015,8,5,0.31982,2,0,1.6574,5.7398,4.315085714285714
2015-08-06,Andaman and Nicobar Islands,11.6234,92.7265,99.43,0.69,5.86,19.64,28.14,82.37,9.85,100.66,10.4131,0.8906,2015,8,6,0.17812,3,0,1.5991,5.724,3.6246
2015-08-07,Andaman and Nicobar Islands,11.6234,92.7265,95.82,0.41,5.84,20.4,28.57,83.33,8.89,100.61,10.4122,5.6098,2015,8,7,1.12196,4,0,0.8906,5.7439,3.605442857142857
2015-08-08,Andaman and Nicobar Islands,11.6234,92.7265,96.4,0.4,5.92,20.52,28.45,84.44,9.27,100.63,10.4129,3.6254,2015,8,8,0.7250800000000001,5,1,5.6098,4.4635,3.4857142857142853
2015-08-09,Andaman and Nicobar Islands,11.6234,92.7265,86.62,0.45,5.63,21.02,28.65,85.3,10.27,100.44,10.4141,5.6338,2015,8,9,1.12676,6,1,3.6254,6.145,3.4126857142857143
2015-08-10,Andaman and Nicobar Islands,11.6234,92.7265,89.97,0.29,5.49,20.8,28.53,85.08,7.99,100.51,10.4165,5.5747,2015,8,10,1.11494,0,0,5.6338,4.8727,3.512971428571429
2015-08-11,Andaman and Nicobar Islands,11.6234,92.7265,65.25,0.26,5.91,20.16,28.43,83.1,9.17,100.68,10.4189,6.0509,2015,8,11,1.2101800000000005,1,0,5.5747,1.6574,4.140614285714285
2015-08-12,Andaman and Nicobar Islands,11.6234,92.7265,90.01,0.3,5.89,20.86,28.36,86.4,9.4,100.79,10.4203,5.8368,2015,8,12,1.1673600000000002,2,0,6.0509,1.5991,4.746
2015-08-13,Andaman and Nicobar Islands,11.6234,92.7265,94.33,0.31,5.64,20.4,28.3,84.87,6.61,100.81,10.4208,5.8049,2015,8,13,1.16098,3,0,5.8368,0.8906,5.448042857142857
2015-08-14,Andaman and Nicobar Islands,11.6234,92.7265,98.22,0.28,5.74,19.73,28.0,83.58,4.38,100.8,10.4196,5.7557,2015,8,14,1.15114,4,0,5.8049,5.6098,5.468885714285714
2015-08-15,Andaman and Nicobar Islands,11.6234,92.7265,98.46,0.28,5.92,19.36,27.92,82.43,4.2,100.87,10.4191,5.2202,2015,8,15,1.04404,5,1,5.7557,3.6254,5.696714285714286
2015-08-16,Andaman and Nicobar Islands,11.6234,92.7265,94.44,0.21,5.65,19.68,27.57,85.54,4.95,100.97,10.4184,6.001,2015,8,16,1.2002000000000002,6,1,5.2202,5.6338,5.749171428571429
2015-08-17,Andaman and Nicobar Islands,11.6234,92.7265,95.14,0.24,5.35,19.59,28.07,82.79,5.8,100.96,10.4174,6.2618,2015,8,17,1.25236,0,0,6.001,5.5747,5.847328571428571
2015-08-18,Andaman and Nicobar Islands,11.6234,92.7265,82.91,0.21,4.99,19.66,28.38,81.57,5.25,101.0,10.4165,6.1615,2015,8,18,1.2323000000000002,1,0,6.2618,6.0509,5.863128571428573
2015-08-19,Andaman and Nicobar Islands,11.6234,92.7265,49.6,0.16,5.26,19.93,27.94,84.86,4.08,101.03,10.4148,6.9425,2015,8,19,1.3885,2,0,6.1615,5.8368,6.0210857142857135
2015-08-20,Andaman and Nicobar Islands,11.6234,92.7265,88.47,0.36,5.6,19.75,27.84,84.56,5.96,101.05,10.4129,4.2722,2015,8,20,0.85444,3,0,6.9425,5.8049,5.802128571428573
2015-08-21,Andaman and Nicobar Islands,11.6234,92.7265,99.59,0.32,5.76,18.94,27.63,82.11,9.41,100.97,10.4095,2.4264,2015,8,21,0.48528,4,0,4.2722,5.7557,5.326514285714285
2015-08-22,Andaman and Nicobar Islands,11.6234,92.7265,99.05,0.33,5.81,19.21,28.0,81.34,11.23,100.82,10.4054,3.7375,2015,8,22,0.7475,5,1,2.4264,5.2202,5.1147
2015-08-23,Andaman and Nicobar Islands,11.6234,92.7265,97.92,0.26,5.48,19.61,28.71,79.65,11.66,100.81,10.4006,4.5883,2015,8,23,0.91766,6,1,3.7375,6.001,4.912885714285714
2015-08-24,Andaman and Nicobar Islands,11.6234,92.7265,96.07,0.35,5.66,20.52,28.79,82.94,10.55,100.8,10.3966,4.9658,2015,8,24,0.99316,0,0,4.5883,6.2618,4.727742857142857
2015-08-25,Andaman and Nicobar Islands,11.6234,92.7265,99.15,0.62,5.91,20.66,28.33,85.69,10.85,100.75,10.3946,1.2689,2015,8,25,0.25378,1,0,4.9658,6.1615,4.0287999999999995
2015-08-26,Andaman and Nicobar Islands,11.6234,92.7265,99.4,0.51,5.88,20.41,28.15,85.57,10.46,100.78,10.3937,0.997,2015,8,26,0.1994,2,0,1.2689,6.9425,3.1794428571428566
2015-08-27,Andaman and Nicobar Islands,11.6234,92.7265,99.42,0.38,5.66,20.03,28.15,84.11,9.6,100.85,10.3925,3.2712,2015,8,27,0.65424,3,0,0.997,4.2722,3.0364428571428568
2015-08-28,Andaman and Nicobar Islands,11.6234,92.7265,97.81,0.28,5.69,19.93,28.05,84.22,7.27,100.91,10.3901,2.0717,2015,8,28,0.41434,4,0,3.2712,2.4264,2.9857714285714283
2015-08-29,Andaman and Nicobar Islands,11.6234,92.7265,99.03,0.28,5.62,20.11,28.27,83.86,8.27,100.85,10.3862,4.261,2015,8,29,0.8522000000000001,5,1,2.0717,3.7375,3.060557142857143
2015-08-30,Andaman and Nicobar Islands,11.6234,92.7265,77.0,0.24,5.49,20.09,28.51,82.64,7.84,100.91,10.381,6.2856,2015,8,30,1.25712,6,1,4.261,4.5883,3.303028571428571
2015-08-31,Andaman and Nicobar Islands,11.6234,92.7265,94.67,0.17,5.95,19.83,28.12,83.52,7.79,100.98,10.3752,4.434,2015,8,31,0.8868,0,0,6.2856,4.9658,3.2270571428571424
2015-09-01,Andaman and Nicobar Islands,11.6234,92.7265,92.59,0.16,5.8,19.35,28.3,80.62,6.16,100.9,10.3687,5.7454,2015,9,1,1.14908,1,0,4.434,1.2689,3.866557142857143
2015-09-02,Andaman and Nicobar Islands,11.6234,92.7265,90.63,0.18,5.8,20.23,28.22,84.57,6.14,100.86,10.3615,6.2702,2015,9,2,1.25404,2,0,5.7454,0.997,4.619871428571429
2015-09-03,Andaman and Nicobar Islands,11.6234,92.7265,99.15,0.14,5.9,19.55,27.48,85.48,3.68,101.03,10.3541,4.0723,2015,9,3,0.8144600000000001,3,0,6.2702,3.2712,4.7343142857142855
2015-09-04,Andaman and Nicobar Islands,11.6234,92.7265,99.28,0.16,6.06,19.41,27.71,83.89,4.03,101.18,10.3464,4.6169,2015,9,4,0.92338,4,0,4.0723,2.0717,5.097914285714286
2015-09-05,Andaman and Nicobar Islands,11.6234,92.7265,99.48,0.27,5.93,18.97,27.24,84.33,6.09,101.24,10.3382,3.066,2015,9,5,0.6132,5,1,4.6169,4.261,4.9272
2015-09-06,Andaman and Nicobar Islands,11.6234,92.7265,88.82,0.29,5.79,18.77,27.58,81.76,4.85,101.16,10.3296,5.8836,2015,9,6,1.1767200000000002,6,1,3.066,6.2856,4.869771428571428
2015-09-07,Andaman and Nicobar Islands,11.6234,92.7265,60.63,0.21,5.45,19.06,27.86,81.61,5.47,101.1,10.321,6.6562,2015,9,7,1.3312400000000002,0,0,5.8836,4.434,5.187228571428571
2015-09-08,Andaman and Nicobar Islands,11.6234,92.7265,96.48,0.24,5.43,19.79,28.23,82.8,6.96,100.97,10.3111,6.1795,2015,9,8,1.2359,1,0,6.6562,5.7454,5.249242857142858
2015-09-09,Andaman and Nicobar Islands,11.6234,92.7265,99.66,0.37,5.84,19.92,27.98,84.54,7.94,100.94,10.301,1.1549,2015,9,9,0.23098,2,0,6.1795,6.2702,4.518485714285714
2015-09-10,Andaman and Nicobar Islands,11.6234,92.7265,99.61,0.48,6.1,19.71,27.3,86.99,11.28,100.92,10.2902,2.393,2015,9,10,0.4785999999999999,3,0,1.1549,4.0723,4.278585714285715
2015-09-11,Andaman and Nicobar Islands,11.6234,92.7265,98.07,0.54,5.97,19.42,27.59,84.32,11.3,100.91,10.2785,3.8736,2015,9,11,0.7747200000000001,4,0,2.393,4.6169,4.1724000000000006
2015-09-12,Andaman and Nicobar Islands,11.6234,92.7265,99.25,0.61,5.86,20.04,27.74,86.21,8.31,100.92,10.2665,2.2822,2015,9,12,0.45644,5,1,3.8736,3.066,4.060428571428572
2015-09-13,Andaman and Nicobar Islands,11.6234,92.7265,95.04,0.36,5.69,20.24,28.03,85.6,8.69,100.93,10.2559,3.7982,2015,9,13,0.7596400000000001,6,1,2.2822,5.8836,3.762514285714286
2015-09-14,Andaman and Nicobar Islands,11.6234,92.7265,81.25,0.3,5.73,20.05,28.29,83.5,9.99,100.91,10.2449,6.0542,2015,9,14,1.21084,0,0,3.7982,6.6562,3.676514285714286
2015-09-15,Andaman and Nicobar Islands,11.6234,92.7265,90.05,0.23,5.46,20.93,28.4,86.48,9.55,100.78,10.2326,6.1085,2015,9,15,1.2217000000000002,1,0,6.0542,6.1795,3.6663714285714284
